,Topline_csat,billing_csat,client_id,claim_csat_t3b,role,ee_csat_t3b_tem,ee_csat_t3b_vb,ee_csat_t3b_ltd,billing_m,issue_m,csat_onbrd,lives_group,Tenure_bin,hrc_flag,total_leave_indicator,has_TCS,BrkrSeg_1,DataFeedInd,LTD_ind,STD_ind,Dent_ind,VSN_ind,LIF_ind,ADD_ind,VB_ind,FML_ind,issue_handling_csat
7460,7,6,719221,0.5,3,0.333333333,,1,0.238875878,0,7,GTE2000,3to5,0,FALSE,1,i. >$50M,N,1,1,0,0,1,1,0,1,
7461,9,9,868698704,1,3,1,,,,,,,,,,,,,,,,,,,,,
7462,8,9,5.55555E+15,0.2,3,0.2,,,,,,,,,,,,,,,,,,,,,
7463,7,9,1324945066,1,1,1,0,,,,,,,,,,,,,,,,,,,,
7464,8,8,1579896021,0.2,2,0.5,1,,,,,,,,,,,,,,,,,,,,
7465,6,7,1347890500,0,3,0,,,,,,,,,,,,,,,,,,,,,7.5
7466,10,10,1139496134,1,2,0.333333333,0,,2.689655172,0.401515152,10,500to1999,3to5,0,TRUE,1,h. $5M - $50M,Y,1,1,0,0,1,1,1,1,10
7467,8,11,1165705184,0.2,3,0,,,,,,,,,,,,,,,,,,,,,
7468,10,9,976986671,1,1,1,,,0,0.2,10,LT100,2,0,FALSE,0,e. <$50K,Y,1,1,0,0,1,1,0,0,
7469,10,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,10
7470,10,10,5.55555E+15,0.6,4,0.6,,,,,,,,,,,,,,,,,,,,,
7471,8,9,1503471943,0.8,2,0.8,,,,,,,,,,,,,,,,,,,,,
7472,10,10,468286,,4,,,,0,0.2,10,LT100,3to5,0,TRUE,0,h. $5M - $50M,N,1,0,0,0,1,1,0,0,
7473,9,9,702840316,1,1,1,,,,,,,,,,,,,,,,,,,,,
7474,9,9,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
7475,9,10,752999173,1,2,1,,,,,,,,,,,,,,,,,,,,,
7476,2,9,5.55555E+15,0.666666667,2,0.666666667,,,,,,,,,,,,,,,,,,,,,
7477,9,10,5.55555E+15,0.8,2,0.8,0.5,,,,,,,,,,,,,,,,,,,,
7478,3,1,52352172,0,1,0,,,1,0.083333333,10,LT100,6to10,0,TRUE,0,f. $50K - $500K,N,1,1,0,0,1,1,0,0,10
7479,10,10,974749102,1,2,1,,,3.5,0.083333333,10,100to499,2,1,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,0,0,
7480,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7481,8,8,497607588,,3,,,,0,0.375,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,0,0,0,1,1,0,0,
7482,10,10,887478889,1,1,0,,,,,,,,,,,,,,,,,,,,,
7483,10,10,581910,,4,,,,,,,,,,,,,,,,,,,,,,
7484,10,10,748043,1,2,1,,,,,,,,,,,,,,,,,,,,,
7485,9,8,5.55555E+15,1,3,1,0,,,,,,,,,,,,,,,,,,,,
7486,10,10,5.55555E+15,0.4,3,1,,,,,,,,,,,,,,,,,,,,,
7487,9,10,5.55555E+15,0.8,3,0.666666667,,,,,,,,,,,,,,,,,,,,,
7488,9,10,1557736477,1,4,0.6,0.5,1,,,,,,,,,,,,,,,,,,,
7489,10,11,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
7490,10,8,5.55555E+15,0.6,1,0.6,0.666666667,0,,,,,,,,,,,,,,,,,,,
7491,8,7,1047321309,1,4,1,,,0,0.861111111,10,100to499,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,9
7492,7,5,716972285,0,2,0,,,1.333333333,0.727272727,10,100to499,6to10,0,FALSE,1,g. $500K - $5M,Y,0,1,0,0,1,1,1,1,
7493,9,9,622304,1,2,1,,,0,0.5,10,LT100,GT10,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,0,0,
7494,10,10,985476438,1,2,1,,,0,0.75,10,LT100,GT10,0,FALSE,0,h. $5M - $50M,N,0,0,1,1,0,0,0,0,
7495,9,10,1446351688,1,2,1,0,,,,,,,,,,,,,,,,,,,,
7496,10,9,865670903,1,2,1,,,8,0.416666667,10,LT100,3to5,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,0,0,
7497,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,10
7498,8,9,1230542731,1,3,1,,1,0.2,0.260869565,10,100to499,1,1,FALSE,1,h. $5M - $50M,N,1,0,0,1,1,1,1,0,1
7499,1,1,5.55555E+15,0,1,0,,,,,,,,,,,,,,,,,,,,,
7500,7,11,1427294456,0,3,0.363636364,,1,0,0,7,GTE2000,GT10,1,FALSE,1,h. $5M - $50M,Y,1,1,0,0,1,1,0,1,
7501,7,4,683779158,0.333333333,2,0.333333333,,,0,0,10,LT100,3to5,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
7502,10,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
7503,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7504,5,7,5.55555E+15,0.2,3,0.2,,,,,,,,,,,,,,,,,,,,,
7505,4,4,5.55555E+15,,2,,,,,,,,,,,,,,,,,,,,,,
7506,9,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
7507,10,10,887140199,1,1,1,,,0.5,0,10,GTE2000,2,0,TRUE,0,g. $500K - $5M,N,0,0,0,0,1,0,0,0,
7508,7,10,5.55555E+15,0,1,0,,,,,,,,,,,,,,,,,,,,,
7509,9,9,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
7510,8,9,5.55555E+15,0.666666667,4,0.666666667,,,,,,,,,,,,,,,,,,,,,
7511,10,9,1467193537,1,3,1,0.888888889,,0.5,0,10,GTE2000,3to5,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
7512,7,7,5.55555E+15,0.6,4,0.6,0.705882353,,,,,,,,,,,,,,,,,,,,
7513,6,5,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
7514,9,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
7515,10,10,552081481,1,3,1,,,0.166666667,0.921052632,10,LT100,GT10,0,TRUE,0,h. $5M - $50M,N,1,1,1,1,1,1,0,0,9
7516,9,8,5.55555E+15,0.25,3,0.25,0,,,,,,,,,,,,,,,,,,,,
7517,7,8,5.55555E+15,0.4,2,0.4,,,,,,,,,,,,,,,,,,,,,
7518,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7519,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7520,10,10,379036222,1,4,1,,,0.5,0.263157895,2,500to1999,6to10,0,FALSE,0,h. $5M - $50M,N,0,0,0,0,1,1,1,0,
7521,10,10,299889280,1,4,0.888888889,1,1,,,,,,,,,,,,,,,,,,,10
7522,6,5,1472431042,0,2,0,1,,,,,,,,,,,,,,,,,,,,
7523,9,9,357971454,0,2,0,,,0,0,10,LT100,6to10,0,FALSE,0,g. $500K - $5M,N,1,0,0,0,1,1,0,0,
7524,9,7,661824,1,1,1,,,2.5,1,10,LT100,GT10,0,FALSE,0,e. <$50K,N,0,1,0,0,0,0,0,0,8.5
7525,8,8,5.55555E+15,1,2,1,,,0,0,10,LT100,3to5,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
7526,8,4,1191245789,1,4,1,,,,,,,,,,,,,,,,,,,,,
7527,2,2,245899013,,3,,,,1.636363636,0.117647059,10,LT100,6to10,0,FALSE,0,g. $500K - $5M,N,0,0,0,0,1,1,0,0,
7528,10,10,650390961,1,2,1,,,0,0,10,LT100,6to10,0,FALSE,0,e. <$50K,N,0,0,1,1,1,1,0,0,
7529,10,10,795018,0,2,0,,,1,0,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
7530,6,6,5.55555E+15,0.2,1,0.2,,,,,,,,,,,,,,,,,,,,,
7531,4,4,1492372423,0,4,0.857142857,0,,,,,,,,,,,,,,,,,,,,
7532,7,7,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
7533,7,7,1359885583,0,1,0,,,1.4,0,7,GTE2000,GT10,0,FALSE,1,i. >$50M,N,1,1,0,0,0,0,0,1,
7534,7,10,5.55555E+15,,2,,,,,,,,,,,,,,,,,,,,,,
7535,7,9,5.55555E+15,,1,,,,,,,,,,,,,,,,,,,,,,
7536,9,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7537,9,10,712531,1,2,1,1,,1,0.25,7,LT100,GT10,1,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
7538,7,8,1080487074,0.6,2,0.6,1,0.5,2.666666667,0.166666667,,500to1999,GT10,0,TRUE,0,g. $500K - $5M,N,1,1,0,0,1,1,1,0,
7539,6,6,1088175551,0.333333333,4,0.333333333,0,,1.25,0,9,100to499,3to5,1,FALSE,1,f. $50K - $500K,N,1,1,0,0,1,1,1,0,
7540,8,7,5.55555E+15,1,3,1,,,0,0,10,LT100,6to10,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,0,0,
7541,8,10,935775764,,4,,,,0,0,10,LT100,GT10,0,FALSE,0,f. $50K - $500K,N,0,0,0,0,1,1,0,0,5
7542,7,6,905464037,0.333333333,1,0.333333333,1,,7.666666667,0.03030303,,500to1999,3to5,0,FALSE,0,h. $5M - $50M,N,1,0,0,0,1,1,1,0,
7543,8,8,5.55555E+15,1,2,0,1,,,,,,,,,,,,,,,,,,,,
7544,6,5,1426245573,0.4,3,0.666666667,1,,,,,,,,,,,,,,,,,,,,
7545,8,8,854835211,1,2,0.338709677,0.777777778,,0,0,10,GTE2000,3to5,1,FALSE,1,g. $500K - $5M,N,1,0,0,0,1,1,1,1,8
7546,10,10,282720478,1,3,1,,,0,0,10,LT100,GT10,0,FALSE,0,h. $5M - $50M,N,1,0,0,0,0,0,0,0,1
7547,10,10,5.55555E+15,1,2,1,,,0,0,10,LT100,1,0,FALSE,0,f. $50K - $500K,N,0,0,1,1,0,0,0,0,
7548,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7549,9,10,592995,1,3,1,,1,0,0.333333333,10,LT100,6to10,0,FALSE,0,h. $5M - $50M,N,1,0,0,0,1,1,0,0,
7550,9,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7551,8,7,1521860141,0.8,3,0.8,,,,,,,,,,,,,,,,,,,,,
7552,4,3,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
7553,6,7,5.55555E+15,0,4,0,,,,,,,,,,,,,,,,,,,,,
7554,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7555,10,10,5.55555E+15,0.5,2,0.5,,,,,,,,,,,,,,,,,,,,,
7556,9,9,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
7557,8,10,820985437,1,1,0.666666667,,,0,0.071428571,7,500to1999,3to5,0,TRUE,0,h. $5M - $50M,N,1,1,0,0,1,1,0,0,
7558,10,10,521488,1,4,1,1,1,1,0.636363636,9,100to499,GT10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,1,1,1,0,9.75
7559,5,2,1361457648,0,1,0.5,0.6,1,,,,,,,,,,,,,,,,,,,8
7560,9,10,1416496017,1,2,0.596153846,,1,,,,,,,,,,,,,,,,,,,
7561,5,1,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7562,7,9,733340977,,1,0.76,,1,0,0,7,GTE2000,3to5,0,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,0,1,
7563,9,9,1579896021,1,1,0.5,1,,,,,,,,,,,,,,,,,,,,
7564,9,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7565,7,8,1230467838,0.333333333,2,0.333333333,,,,,,,,,,,,,,,,,,,,,
7566,9,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7567,8,6,335410250,1,2,1,1,,0,0.5,10,100to499,6to10,0,FALSE,0,f. $50K - $500K,Y,1,1,1,1,1,1,1,0,
7568,10,8,1033422402,1,4,1,,1,,,,,,,,,,,,,,,,,,,
7569,8,10,1134572106,0,3,0.642857143,,0.75,,,,,,,,,,,,,,,,,,,
7570,7,10,1529879587,0.2,4,0.285714286,,,,,,,,,,,,,,,,,,,,,
7571,9,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7572,10,9,729511601,1,3,0.75,0.916666667,0.714285714,0,0.066666667,10,GTE2000,GT10,1,FALSE,1,h. $5M - $50M,N,1,0,0,0,1,1,1,1,
7573,8,5,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7574,8,11,577174249,0.8,3,0.4,,,0,0,7,GTE2000,6to10,0,TRUE,1,g. $500K - $5M,N,0,1,0,0,1,1,0,1,
7575,10,10,802738,1,3,0,,,,,,,,,,,,,,,,,,,,,
7576,7,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7577,8,9,1601155818,1,3,1,,,,,,,,,,,,,,,,,,,,,
7578,10,10,1598673883,1,1,0.655405405,,0.878787879,,,,,,,,,,,,,,,,,,,
7579,8,9,649047,1,1,1,0.75,,0,0,9,100to499,1,1,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,10
7580,10,10,1226818009,1,4,1,,,0.363636364,0.083333333,7,500to1999,6to10,1,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
7581,8,9,1207283095,1,2,1,1,,0,0,10,500to1999,1,1,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
7582,9,8,5.55555E+15,,4,,,,,,,,,,,,,,,,,,,,,,
7583,9,9,218555837,1,4,1,,,,,,,,,,,,,,,,,,,,,
7584,8,6,5.55555E+15,0.666666667,1,0.666666667,,,,,,,,,,,,,,,,,,,,,
7585,8,7,1341282438,1,4,0.5,1,,,,,,,,,,,,,,,,,,,,5
7586,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7587,8,8,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7588,10,6,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7589,5,6,765205883,,4,,,,0.5,0.25,7,LT100,GT10,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
7590,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7591,10,10,1075895608,1,4,1,1,,0,0,10,100to499,1,1,TRUE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,1,
7592,10,10,492664,1,2,1,,,0,0,10,LT100,GT10,0,TRUE,0,e. <$50K,N,1,1,0,0,1,1,1,0,10
7593,7,9,356128068,1,2,1,,,,,,,,,,,,,,,,,,,,,9
7594,8,8,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7595,10,10,614501110,1,1,1,,,,,,,,,,,,,,,,,,,,,
7596,6,1,1584798558,0.333333333,1,0.333333333,0.833333333,,,,,,,,,,,,,,,,,,,,
7597,9,8,1195686982,1,2,1,,,,,,,,,,,,,,,,,,,,,
7598,10,10,5.55555E+15,0.666666667,2,0.666666667,,,,,,,,,,,,,,,,,,,,,
7599,9,11,1134433499,1,4,1,1,0,0,0.047619048,7,500to1999,6to10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,0,0,0,0,
7600,9,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,10
7601,9,8,878353427,1,1,1,,,0,0,10,LT100,GT10,0,FALSE,0,f. $50K - $500K,Y,1,1,0,0,1,1,0,0,
7602,9,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7603,8,8,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
7604,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7605,6,5,1172721727,,3,,,,0.893617021,0.148648649,10,LT100,1,0,FALSE,0,f. $50K - $500K,N,0,0,1,0,0,0,0,0,9.444444444
7606,9,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7607,9,9,1206358974,1,2,0.718181818,0.869565217,0.666666667,,,,,,,,,,,,,,,,,,,
7608,7,4,1356203261,0,1,0,,,,,,,,,,,,,,,,,,,,,
7609,10,10,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
7610,7,8,5.55555E+15,,2,,,,,,,,,,,,,,,,,,,,,,
7611,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7612,8,8,5.55555E+15,0.8,3,1,,,,,,,,,,,,,,,,,,,,,
7613,8,10,963260139,1,2,1,0.888888889,1,0.2,0.5,,500to1999,2,1,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,1,0,
7614,10,10,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
7615,9,9,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
7616,7,11,204593301,0.75,4,0.25,,1,0.810810811,0.220588235,10,500to1999,GT10,0,TRUE,1,h. $5M - $50M,Y,1,1,0,0,1,1,0,1,4
7617,7,7,5.55555E+15,,1,,,,,,,,,,,,,,,,,,,,,,
7618,8,6,461200,1,3,0,,,0.2,0.384615385,7,500to1999,GT10,0,TRUE,0,c. AON Consulting,Y,1,0,0,0,1,1,0,0,5
7619,6,7,1585131920,0.666666667,1,0.666666667,,,,,,,,,,,,,,,,,,,,,
7620,5,3,550941464,0.333333333,4,0.333333333,1,,3.310344828,0.457142857,6,100to499,GT10,0,FALSE,0,g. $500K - $5M,Y,1,1,1,0,1,1,1,0,9
7621,9,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7622,10,10,988962435,1,2,1,,,,,,,,,,,,,,,,,,,,,
7623,5,6,1372559617,0.666666667,3,1,,,,,,,,,,,,,,,,,,,,,
7624,7,6,5.55555E+15,0.4,3,0.4,,,,,,,,,,,,,,,,,,,,,
7625,4,8,1601149238,0,4,0.75,,0.333333333,,,,,,,,,,,,,,,,,,,
7626,7,8,1576989216,0.2,3,1,0.769230769,0.666666667,,,,,,,,,,,,,,,,,,,
7627,9,10,781996,1,1,1,,,,,,,,,,,,,,,,,,,,,
7628,7,9,650929,,4,,,,0,0,10,100to499,GT10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,0,0,0,0,
7629,10,10,1208362904,1,3,1,,,,,,,,,,,,,,,,,,,,,
7630,1,1,1226024259,0,2,1,0,,,,,,,,,,,,,,,,,,,,
7631,10,10,1058099888,1,2,1,,,1.090909091,0.7,10,LT100,2,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,0,0,
7632,10,7,5.55555E+15,0.2,4,0.2,,,,,,,,,,,,,,,,,,,,,
7633,10,10,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
7634,9,8,639426,1,2,1,,,0,1,10,LT100,GT10,0,FALSE,0,h. $5M - $50M,Y,1,1,0,0,1,1,0,0,
7635,5,7,5.55555E+15,0,1,0,,,,,,,,,,,,,,,,,,,,,
7636,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7637,7,6,537586,0.2,2,1,0.9,1,0.2,0.075471698,10,GTE2000,6to10,0,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,1,
7638,9,9,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
7639,8,7,595549042,0.4,4,0.4,,1,,,,,,,,,,,,,,,,,,,
7640,8,11,1585198962,1,4,1,,,,,,,,,,,,,,,,,,,,,
7641,9,9,519758,1,4,1,,,1,0,10,LT100,GT10,0,FALSE,0,h. $5M - $50M,N,1,0,0,0,1,1,0,0,
7642,3,9,818762601,1,2,0,,,1.304347826,0.419354839,8,LT100,3to5,0,FALSE,0,h. $5M - $50M,N,1,1,1,1,1,1,1,0,10
7643,10,10,1585193581,1,3,1,1,,,,,,,,,,,,,,,,,,,,
7644,6,7,1592270247,0,3,0,,,,,,,,,,,,,,,,,,,,,
7645,10,9,1446409693,1,3,0.5,1,0,,,,,,,,,,,,,,,,,,,10
7646,5,11,1544190540,0,3,0,,,,,,,,,,,,,,,,,,,,,
7647,9,9,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
7648,10,10,908701337,,2,,,,,,,,,,,,,,,,,,,,,,
7649,10,10,684983594,1,2,1,,,0,0,10,GTE2000,3to5,0,FALSE,0,f. $50K - $500K,N,0,0,0,0,1,1,0,0,
7650,10,10,930190496,1,2,1,,,,,,,,,,,,,,,,,,,,,
7651,7,7,5.55555E+15,0,3,0,,,,,,,,,,,,,,,,,,,,,
7652,8,11,1586542634,1,2,0.75,1,,,,,,,,,,,,,,,,,,,,
7653,10,8,1400929713,1,1,0.6,0.909090909,1,0,0,2,GTE2000,GT10,0,FALSE,0,g. $500K - $5M,Y,1,1,0,0,1,1,1,0,
7654,9,9,586956,1,3,1,,,0.111111111,0,7,500to1999,GT10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,1,1,0,0,8
7655,8,10,5.55555E+15,0,3,0,,,,,,,,,,,,,,,,,,,,,
7656,9,8,1271943647,1,2,0.703947368,,0.777777778,0,0,7,GTE2000,3to5,1,FALSE,1,i. >$50M,N,1,1,0,0,0,0,0,1,
7657,6,4,1287318669,0.333333333,4,0.333333333,,,0,0.6875,7,500to1999,GT10,0,FALSE,0,h. $5M - $50M,N,1,0,0,0,1,0,0,0,
7658,8,10,479460,1,2,1,,,0,1,10,LT100,6to10,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,0,0,
7659,9,8,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7660,9,9,951245248,0.2,3,0,,,0,0.012658228,10,500to1999,GT10,1,FALSE,1,g. $500K - $5M,N,1,1,0,0,1,1,0,1,
7661,7,8,192349570,0.333333333,4,0,,1,0.2,0.03125,10,500to1999,GT10,1,TRUE,1,h. $5M - $50M,Y,1,1,0,0,1,1,1,1,
7662,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7663,8,9,764890009,0,2,0,0,,0,0.066666667,,500to1999,3to5,0,FALSE,0,g. $500K - $5M,N,1,0,0,0,1,1,1,0,
7664,6,8,621220622,0.25,2,0.666666667,0.833333333,0.4,0,0.008333333,10,500to1999,3to5,0,TRUE,1,g. $500K - $5M,N,1,0,0,0,1,1,1,1,10
7665,8,5,1157642613,1,3,0.6,1,1,0,0,10,GTE2000,6to10,0,FALSE,1,g. $500K - $5M,N,1,1,0,0,1,1,0,0,10
7666,10,8,1584950415,1,4,1,,,,,,,,,,,,,,,,,,,,,
7667,9,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7668,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
7669,8,8,30259963,0.4,3,0.4,,,,,,,,,,,,,,,,,,,,,
7670,8,9,422055494,,2,,,,,,,,,,,,,,,,,,,,,,9
7671,3,3,1372559617,0,4,1,,,,,,,,,,,,,,,,,,,,,
7672,10,10,480863,,2,,,,,,,,,,,,,,,,,,,,,,
7673,8,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7674,9,10,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
7675,7,7,209491347,0,3,0,,,0,0,10,LT100,GT10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,1,1,0,0,
7676,7,8,744492426,1,4,1,,,0.2,0.181818182,10,100to499,3to5,0,TRUE,1,h. $5M - $50M,N,1,1,0,0,1,1,0,1,
7677,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
7678,8,10,119199625,0.8,3,0.8,,,1,0.475,9,100to499,6to10,0,FALSE,0,i. >$50M,Y,1,1,0,0,1,1,1,0,
7679,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
7680,8,7,294957045,0.25,4,0,,,0,0.852941176,10,100to499,6to10,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,0,0,8.5
7681,8,8,869756903,1,4,1,,,0,0,10,100to499,3to5,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
7682,6,8,5.55555E+15,,4,,,,,,,,,,,,,,,,,,,,,,
7683,10,10,1567978333,1,3,0,1,,,,,,,,,,,,,,,,,,,,
7684,10,11,5.55555E+15,1,4,1,,1,,,,,,,,,,,,,,,,,,,
7685,8,8,5.55555E+15,0.333333333,2,0.333333333,,,,,,,,,,,,,,,,,,,,,5
7686,9,8,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
7687,9,9,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,9
7688,10,10,1081470236,1,2,1,,,0,0,10,LT100,2,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,0,0,
7689,9,9,5.55555E+15,,4,,,,,,,,,,,,,,,,,,,,,,
7690,10,5,1206214614,1,3,1,,,1,0.1,9,100to499,1,1,FALSE,1,g. $500K - $5M,N,1,1,1,1,1,1,0,0,
7691,8,8,779882,0.8,3,0.8,1,1,2,0.52,9,100to499,6to10,1,FALSE,1,f. $50K - $500K,N,1,0,0,0,1,1,1,0,2
7692,10,9,964268761,0.666666667,3,0.410526316,,0.8,0.25,0.002805049,10,GTE2000,6to10,0,FALSE,1,i. >$50M,N,1,1,0,0,1,1,1,1,
7693,7,7,834377,0.333333333,3,0.333333333,,,0.5,0.4,9,LT100,1,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,0,0,7.5
7694,7,8,1500271363,0,4,0,,1,,,,,,,,,,,,,,,,,,,
7695,10,10,1221951220,1,2,1,,,1.333333333,0.090909091,10,LT100,GT10,0,FALSE,0,f. $50K - $500K,Y,0,1,1,1,1,1,0,0,10
7696,6,8,759589691,0.666666667,3,1,,,0,0.355932203,9,100to499,3to5,1,TRUE,1,g. $500K - $5M,Y,1,1,1,1,1,1,1,1,
7697,8,8,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
7698,9,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
7699,9,11,1385369059,1,3,0.699029126,,0.88,0,0.085106383,7,GTE2000,GT10,0,FALSE,1,i. >$50M,N,1,1,0,0,0,0,0,1,
7700,10,10,5.55555E+15,,2,,,,,,,,,,,,,,,,,,,,,,
7701,10,10,686099262,1,3,1,,,0.352941176,0.65,10,100to499,GT10,0,TRUE,0,g. $500K - $5M,Y,1,0,0,0,1,1,0,0,10
7702,10,10,601399419,1,2,1,,,0.5,0,10,LT100,6to10,0,FALSE,0,h. $5M - $50M,N,0,0,1,0,1,1,0,0,
7703,5,4,585187,,2,,,,1,0.142857143,10,100to499,GT10,0,TRUE,0,i. >$50M,Y,1,0,0,0,1,1,0,0,
7704,7,8,1177618355,1,2,1,,,1.304347826,0.795918367,10,100to499,3to5,0,FALSE,0,g. $500K - $5M,Y,1,1,0,0,1,1,0,0,
7705,6,5,1354863392,0,3,1,,,,,,,,,,,,,,,,,,,,,10
7706,8,7,374773922,1,3,1,,,0,0.25,10,GTE2000,6to10,0,FALSE,0,g. $500K - $5M,N,0,0,0,0,1,1,0,0,8.333333333
7707,9,10,1301367639,1,2,1,1,,,,,,,,,,,,,,,,,,,,
7708,4,7,873570423,1,2,1,,,,,,,,,,,,,,,,,,,,,
7709,10,10,802294,1,1,1,,,,,,,,,,,,,,,,,,,,,
7710,9,10,1439778585,1,3,1,1,,,,,,,,,,,,,,,,,,,,
7711,9,9,5.55555E+15,1,3,1,1,,,,,,,,,,,,,,,,,,,,9
7712,9,8,819214,1,4,1,,,,,,,,,,,,,,,,,,,,,6
